,PlayerID,Player,Nation,Season,Squad,Gls,G-xG,SCA,Ast,xA,TklW,Int,PressuresSucc,Clr,AerialDuelsWon
1761,32424578998,Stéphane Ruffier,FRA,2017-2018,Saint-Étienne,0.0,34.343434343434346,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1762,32424578998,Stéphane Ruffier,FRA,2018-2019,Saint-Étienne,0.0,34.343434343434346,0.0,0.0,0.0,0.0,0.0,0.2555366269165247,0.08,0.0
1763,32424578998,Stéphane Ruffier,FRA,2019-2020,Saint-Étienne,0.0,34.343434343434346,0.0,0.0,0.0,0.0,0.0,0.42589437819420783,0.05,0.0
1764,32460670654,Cédric Soares,POR,2017-2018,Southampton,0.0,31.313131313131322,16.57142857142857,11.904761904761905,17.46031746031746,23.27586206896552,32.944606413994165,33.560477001703575,3.42,9.43695479777954
1765,32460670654,Cédric Soares,POR,2018-2019,Southampton,4.0,38.38383838383839,17.257142857142856,14.285714285714285,14.285714285714285,25.862068965517242,40.52478134110787,27.68313458262351,3.25,10.07137192704203
1766,32460670654,Cédric Soares,POR,2019-2020,Southampton,0.0,30.303030303030308,18.971428571428568,8.333333333333334,12.698412698412698,47.701149425287355,32.06997084548105,54.00340715502555,4.07,10.943695479777954
1767,32460670654,Cédric Soares,POR,2020-2021,Arsenal,0.0,32.323232323232325,19.314285714285713,14.285714285714285,17.46031746031746,34.48275862068965,27.98833819241982,35.94548551959114,2.53,9.516256938937351
1768,32480777557,Callum Hudson-Odoi,ENG,2019-2020,Chelsea,6.666666666666667,27.272727272727277,53.6,61.904761904761905,44.44444444444445,14.942528735632186,0.0,25.72402044293015,0.62,2.4583663758921492
1769,32480777557,Callum Hudson-Odoi,ENG,2020-2021,Chelsea,11.333333333333334,39.3939393939394,55.2,29.761904761904763,41.26984126984127,29.31034482758621,24.781341107871718,39.01192504258944,0.68,3.330689928628073
1770,32498143846,Davide Faraoni,ITA,2019-2020,Hellas Verona,9.333333333333334,35.35353535353536,19.085714285714282,9.523809523809526,9.523809523809524,28.735632183908045,20.40816326530612,37.05281090289608,3.54,9.040444091990484
1771,32498143846,Davide Faraoni,ITA,2020-2021,Hellas Verona,8.0,34.343434343434346,14.971428571428572,26.190476190476193,19.047619047619047,33.04597701149425,50.72886297376093,27.342419080068144,2.9,13.08485329103886
1772,32526068232,Iván Cuéllar,ESP,2017-2018,Leganés,0.0,34.343434343434346,0.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1773,32526068232,Iván Cuéllar,ESP,2018-2019,Leganés,0.0,34.343434343434346,0.34285714285714286,0.0,0.0,0.0,0.0,0.2555366269165247,0.0,0.0
1774,32526068232,Iván Cuéllar,ESP,2019-2020,Leganés,0.0,34.343434343434346,1.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.11,0.0
1775,32624490040,Ibrahima Sissoko,FRA,2018-2019,Strasbourg,6.666666666666667,39.3939393939394,23.885714285714286,8.333333333333334,14.285714285714285,38.793103448275865,27.69679300291545,45.14480408858603,1.52,11.816019032513879
1776,32624490040,Ibrahima Sissoko,FRA,2019-2020,Strasbourg,0.0,30.303030303030308,19.885714285714286,7.142857142857142,9.523809523809524,56.60919540229885,39.35860058309038,53.15161839863713,1.97,14.27438540840603
1777,32624490040,Ibrahima Sissoko,FRA,2020-2021,Strasbourg,0.0,29.292929292929298,11.542857142857144,0.0,1.5873015873015872,49.137931034482754,53.93586005830904,47.18909710391823,1.95,16.019032513877875
1778,32677053728,Arturo Calabresi,ITA,2018-2019,Bologna,4.0,39.3939393939394,13.142857142857142,0.0,3.1746031746031744,41.95402298850575,48.39650145772595,35.77512776831346,3.69,6.026962727993656
1779,32677053728,Arturo Calabresi,ITA,2019-2020,Amiens,3.3333333333333335,35.35353535353536,10.971428571428572,5.9523809523809526,6.349206349206349,57.758620689655174,37.60932944606414,46.08177172061329,5.36,12.133227597145124
1780,32709391224,Domagoj Bradarić,CRO,2019-2020,Lille,0.0,31.313131313131322,21.714285714285715,7.142857142857142,17.46031746031746,25.57471264367816,23.906705539358597,33.39011925042589,2.78,5.551149881046788
1781,32709391224,Domagoj Bradarić,CRO,2020-2021,Lille,4.666666666666667,39.3939393939394,18.74285714285714,16.666666666666668,14.285714285714285,34.770114942528735,39.650145772594755,24.361158432708688,2.57,13.005551149881049
1782,32748814812,Sergio Floccari,ITA,2017-2018,SPAL,20.666666666666668,28.282828282828287,17.485714285714284,0.0,6.349206349206349,43.96551724137931,5.830903790087463,39.9488926746167,0.71,17.763679619349727
1783,32748814812,Sergio Floccari,ITA,2018-2019,SPAL,18.666666666666668,39.3939393939394,14.857142857142858,10.714285714285714,3.1746031746031744,13.218390804597702,10.787172011661808,42.58943781942078,0.37,14.670896114195084
1784,32748814812,Sergio Floccari,ITA,2019-2020,SPAL,6.666666666666667,32.323232323232325,24.000000000000004,0.0,14.285714285714285,16.379310344827587,13.99416909620991,44.63373083475298,0.1,18.87390959555908
1785,32759633101,Antonio Mirante,ITA,2017-2018,Bologna,0.0,34.343434343434346,2.057142857142857,0.0,0.0,0.0,0.0,0.5110732538330494,0.0,0.2379064234734338
1786,32759633101,Antonio Mirante,ITA,2018-2019,Roma,0.0,34.343434343434346,1.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,32804721629,Christopher Trimmel,AUT,2019-2020,Union Berlin,0.0,33.333333333333336,28.000000000000004,29.761904761904763,23.809523809523807,39.655172413793096,25.65597667638484,36.45655877342419,4.47,10.705789056304521
1788,32804721629,Christopher Trimmel,AUT,2020-2021,Union Berlin,2.0,36.36363636363637,30.742857142857144,36.904761904761905,26.984126984126988,33.04597701149425,59.18367346938774,32.19761499148211,3.18,9.119746233148295
1789,32829527367,Raúl García,ESP,2017-2018,Athletic Club,22.666666666666668,37.37373737373738,25.485714285714284,3.571428571428571,20.634920634920636,40.22988505747126,23.906705539358597,65.67291311754686,0.48,20.935765265662173
1790,32829527367,Raúl García,ESP,2018-2019,Athletic Club,22.666666666666668,37.37373737373738,23.885714285714286,13.095238095238097,15.873015873015875,47.98850574712644,23.323615160349853,53.74787052810902,1.14,42.50594766058684
1791,32829527367,Raúl García,ESP,2019-2020,Athletic Club,31.33333333333333,47.47474747474748,16.114285714285714,3.571428571428571,4.761904761904762,33.33333333333333,14.577259475218657,53.15161839863713,1.5,46.233148295003964
1792,32829527367,Raúl García,ESP,2020-2021,Athletic Club,17.333333333333336,27.272727272727277,19.428571428571427,5.9523809523809526,11.111111111111112,31.03448275862069,15.160349854227405,41.73764906303237,0.93,44.96431403647899
1793,33163907224,Aurélien Tchouaméni,FRA,2019-2020,Bordeaux,0.0,27.272727272727277,14.857142857142858,9.523809523809526,1.5873015873015872,41.95402298850575,49.85422740524781,52.640545144804086,1.22,9.674861221252975
1794,33163907224,Aurélien Tchouaméni,FRA,2020-2021,Monaco,4.0,28.282828282828287,18.17142857142857,14.285714285714285,9.523809523809524,81.89655172413794,54.81049562682215,60.13628620102214,2.06,21.490880253766854
1795,33227716713,James Lea Siliki,CMR,2017-2018,Rennes,9.333333333333334,32.323232323232325,27.885714285714286,11.904761904761905,17.46031746031746,19.252873563218394,32.06997084548105,39.522998296422486,0.67,3.8065027755749408
1796,33227716713,James Lea Siliki,CMR,2018-2019,Rennes,0.0,27.272727272727277,31.885714285714283,26.190476190476193,26.984126984126988,31.60919540229885,21.574344023323615,43.18568994889267,0.66,2.2997620935765264
1797,33227716713,James Lea Siliki,CMR,2019-2020,Rennes,0.0,26.262626262626267,22.857142857142858,0.0,11.111111111111112,45.40229885057471,12.244897959183671,47.52981260647359,1.17,4.599524187153053
1798,33251536703,Sergio Postigo,ESP,2017-2018,Levante,2.666666666666667,37.37373737373738,4.685714285714285,0.0,3.1746031746031744,14.942528735632186,39.06705539358601,12.350936967632027,4.46,3.251387787470262
1799,33251536703,Sergio Postigo,ESP,2018-2019,Levante,4.0,39.3939393939394,4.914285714285714,7.142857142857142,7.936507936507938,28.448275862068968,30.903790087463555,14.821124361158432,5.71,6.89928628072958
1800,33251536703,Sergio Postigo,ESP,2019-2020,Levante,2.666666666666667,35.35353535353536,4.8,4.761904761904763,3.1746031746031744,22.98850574712644,28.57142857142857,21.63543441226576,6.78,10.5471847739889
1801,33251536703,Sergio Postigo,ESP,2020-2021,Levante,0.0,34.343434343434346,6.4,0.0,0.0,20.689655172413794,63.26530612244897,19.846678023850085,6.67,12.371134020618557
1802,33261087500,Mario Balotelli,ITA,2017-2018,Nice,47.333333333333336,44.44444444444445,37.6,4.761904761904763,25.396825396825395,4.597701149425287,5.830903790087463,16.524701873935264,0.91,3.172085646312451
1803,33261087500,Mario Balotelli,ITA,2018-2019,Marseille,51.33333333333333,57.57575757575758,26.400000000000002,0.0,4.761904761904762,22.126436781609197,8.454810495626822,22.91311754684838,0.58,9.912767644726408
1804,33261087500,Mario Balotelli,ITA,2019-2020,Brescia,21.333333333333336,20.202020202020204,24.22857142857143,0.0,4.761904761904762,3.7356321839080464,9.329446064139942,15.247018739352642,1.28,18.318794607454404
1805,33266718296,Marcus Ingvartsen,DEN,2019-2020,Union Berlin,17.333333333333336,39.3939393939394,16.8,11.904761904761905,9.523809523809524,16.666666666666664,15.160349854227405,58.006814310051105,0.94,20.380650277557493
1806,33266718296,Marcus Ingvartsen,DEN,2020-2021,Union Berlin,9.333333333333334,29.292929292929298,24.114285714285714,27.380952380952383,15.873015873015875,18.39080459770115,40.23323615160349,43.35604770017036,0.73,17.44647105471848
1807,33303371231,Jean-Eudes Aholou,CIV,2017-2018,Strasbourg,10.0,40.40404040404041,10.971428571428572,0.0,3.1746031746031744,36.206896551724135,62.09912536443149,27.2572402044293,1.59,4.758128469468676
1808,33303371231,Jean-Eudes Aholou,CIV,2018-2019,Monaco,0.0,29.292929292929298,19.2,9.523809523809526,3.1746031746031744,41.0919540229885,26.82215743440233,45.05962521294719,1.09,8.009516256938937
1809,33317869569,Sebastian Rode,GER,2018-2019,Eint Frankfurt,0.0,31.313131313131322,29.942857142857143,0.0,14.285714285714285,52.87356321839081,34.110787172011655,95.9114139693356,1.94,8.485329103885805
1810,33317869569,Sebastian Rode,GER,2019-2020,Eint Frankfurt,9.333333333333334,44.44444444444445,30.28571428571428,16.666666666666668,11.111111111111112,54.88505747126437,39.35860058309038,64.5655877342419,0.7,7.375099127676448
1811,33317869569,Sebastian Rode,GER,2020-2021,Eint Frankfurt,4.0,39.3939393939394,27.199999999999996,0.0,11.111111111111112,47.701149425287355,69.3877551020408,53.15161839863713,1.16,11.419508326724822
1812,33411195619,Christopher Lenz,GER,2019-2020,Union Berlin,0.0,32.323232323232325,20.0,14.285714285714285,15.873015873015875,39.94252873563218,45.18950437317784,53.40715502555366,3.37,13.877874702616971
1813,33411195619,Christopher Lenz,GER,2020-2021,Union Berlin,0.0,30.303030303030308,21.485714285714288,14.285714285714285,12.698412698412698,45.97701149425288,38.48396501457726,44.29301533219762,2.12,12.688342585249805
1814,33437012071,Dejan Lovren,CRO,2017-2018,Liverpool,5.333333333333334,36.36363636363637,7.314285714285715,4.761904761904763,1.5873015873015872,20.689655172413794,64.1399416909621,24.87223168654174,9.07,44.3298969072165
1815,33437012071,Dejan Lovren,CRO,2018-2019,Liverpool,6.0,37.37373737373738,5.142857142857142,0.0,3.1746031746031744,26.14942528735632,29.154518950437314,20.868824531516186,6.36,28.152260111022997
1816,33437012071,Dejan Lovren,CRO,2019-2020,Liverpool,0.0,31.313131313131322,6.628571428571428,14.285714285714285,7.936507936507938,30.17241379310345,27.113702623906704,21.80579216354344,9.42,35.92386994448851
1817,33530039610,Theodor Gebre Selassie,CZE,2017-2018,Werder Bremen,6.666666666666667,36.36363636363637,11.314285714285715,0.0,6.349206349206349,25.57471264367816,36.15160349854227,38.24531516183987,2.93,24.504361617763678
1818,33530039610,Theodor Gebre Selassie,CZE,2018-2019,Werder Bremen,6.666666666666667,31.313131313131322,15.657142857142858,7.142857142857142,9.523809523809524,37.64367816091954,50.43731778425655,40.80068143100511,2.91,18.71530531324346
1819,33530039610,Theodor Gebre Selassie,CZE,2019-2020,Werder Bremen,4.666666666666667,36.36363636363637,13.942857142857143,8.333333333333334,9.523809523809524,31.896551724137932,35.56851311953352,35.689948892674614,4.19,17.922283901665345
